title,author,genre,sex,view,recommandation_count,total_serial_num,preferred_age
퓨처커넥터,피렉스,현대판타지 퓨전,남자,609,3,4 ,40
원한가,나이스76,공포·미스테리,남자,9858,245,67 ,40
원한가,나이스76,공포·미스테리,남자,9858,245,67 ,40
일식이가간다,이후,현대판타지 퓨전,남자,397787,8326,966 ,40
추억의정원,히여미,드라마 로맨스,여자,958,14,8 ,20
황룡난신,일황(一皇),무협,같음,1,0,0 ,10
테라바이트(TERABITE),남의열자별,SF,남자,70,0,0 ,10
테라바이트(TERABITE),남의열자별,SF,남자,70,0,0 ,10
세상에울려퍼진내노래,락커몽키,로맨스 드라마,남자,1211,12,13 ,40
체인질링,아이비티엘,판타지,남자,914,8,6 ,40
SurvivalInTheLittleSo...,suferior..,현대판타지 팬픽·패러디,남자,60,2,1 ,10
천산쟁패(天山爭覇),곰돌이푸마,무협,남자,10534,243,22 ,50
천일의계약,김진영,로맨스,남자,244,6,49 ,30
삼족오(三足烏),임영기,무협 로맨스,남자,484984,19097,242 ,40
적응자[E],네모리노,현대판타지,남자,10194,124,18 ,40
돈의왕[E],SOKIN,현대판타지,남자,56136,1027,18 ,40
신대한제국,한정훈,대체역사,남자,145404,3589,122 ,40
도전연애100日,임셩,로맨스 일반소설,남자,206,1,1 ,20
나의이데아[idea],내스키마,현대판타지 판타지,남자,172089,3598,104 ,40
푸른피의눈동자,Aka.Jin,판타지,남자,450,5,6 ,20
이상그이상의세계-알파-,휘야휘야,판타지 라이트노벨,남자,766,1,12 ,10
Catastrophelink(재앙의...,suferior..,현대판타지 퓨전,남자,207,1,2 ,10
7개가면들,오아아,판타지 일반소설,남자,229,0,3 ,20
~3mm너머의세계,Gaeh,판타지 퓨전,남자,337,7,4 ,20
빛나는어리석음,광우(光愚),시·수필,남자,0,0,0 ,30
황혼의인도자,나루인생,판타지 퓨전,남자,489,14,2 ,10
뮤즈(muse),팩톨,로맨스 현대판타지,여자,404,5,7 ,30
세개의심장,葵花,판타지 SF,여자,415,3,3 ,20
이계진출,해방전선,현대판타지 퓨전,남자,2823,45,5 ,40
썸네일이야기,냥씨,중·단편 판타지,남자,140,0,2 ,30
썸네일이야기,냥씨,중·단편 판타지,남자,140,0,2 ,30
Mr.Black,WGC,현대판타지 SF,남자,2448,23,12 ,20
그였던그녀의귀소본능.,의무병,판타지 라이트노벨,남자,14269,265,28 ,20
니가보인다,강성현,로맨스 판타지,남자,185,1,1 ,30
에리어드온라인,스태머,판타지 게임,남자,26,0,1 ,30
안녕하세요저승사자씨?,FBB,현대판타지 드라마,남자,148,0,1 ,30
그림자는속삭이고,옥스버니,판타지 중·단편,여자,457,7,3 ,20
요한의수기,완화삼,일반소설 중·단편,남자,131,0,4 ,30
덫,하숙,팬픽·패러디 BL,여자,0,0,0 ,10
축의금,끼적,일반소설 추리,남자,934,14,5 ,30
팜므?파탄!!,996,라이트노벨 SF,남자,1020,0,12 ,20
TheEternity(디이터니티),Junebee,SF 일반소설,남자,1012,27,9 ,20
헤르메스,강철신검,현대판타지,남자,1249408,56441,226 ,30
신의사자,JGesture,게임 판타지,남자,91,0,1 ,20
유죄의비망록,conotoxi..,추리 일반소설,남자,5155,60,22 ,30
유죄의비망록,conotoxi..,추리 일반소설,남자,5155,60,22 ,30
설정놀음,suferior..,연극·시나리오,남자,140,3,2 ,10
겨울속으로[Winterblossom],신천비화,퓨전 판타지,여자,144,2,5 ,20
겨울속으로[Winterblossom],신천비화,퓨전 판타지,여자,144,2,5 ,20
미래에서온남자,서백호,현대판타지,남자,1241557,29959,261 ,40
으아!똥싸고싶다!,suferior..,코믹 공포·미스테리,남자,1601,6,1 ,20
으아!똥싸고싶다!,suferior..,코믹 공포·미스테리,남자,1601,6,1 ,20
은퇴마왕전기,헤니르,현대판타지 판타지,남자,36393,966,113 ,30
누가조선의왕입니까,.백아,대체역사,남자,72709,1370,47 ,40
나이트비스카디,성우현,판타지,남자,43821,1670,99 ,40
영주다시태어나다,송제연,판타지,남자,815047,22164,369 ,40
영주다시태어나다,송제연,판타지,남자,815047,22164,369 ,40
신세계방랑기,강해원.,퓨전 판타지,남자,736,0,5 ,20
신세계방랑기,강해원.,퓨전 판타지,남자,736,0,5 ,20
프리즌,llllllll..,판타지,남자,462,0,5 ,20
모란은시들지않아,shatih샨티,무협,여자,583,2,1 ,20
불의춤,piedbleu,판타지,남자,39516,1024,97 ,30
몬스터플레이어,iwas,게임 판타지,남자,2265,18,5 ,10
미소년검사,슈프레모,라이트노벨 로맨스,같음,5131,6,46 ,10
브릿지,허리욜,현대판타지 퓨전,남자,0,0,0 ,20
짐승의노래,나이알,현대판타지 라이트노벨,남자,1129,14,9 ,30
마법사재키의경험치,정복(禎福),판타지 퓨전,남자,652149,23231,23 ,40
내가태어난순간부터엔딩...,생선초밥,판타지 공포·미스테리,여자,55,0,1 ,10
레이드택틱스,갈드,현대판타지 퓨전,남자,961278,31733,201 ,30
세상살이,클라이밍,중·단편 일반소설,남자,125,0,2 ,50
뼈와살을분리해주마!,늘푸른비,퓨전 판타지,남자,51,2,2 ,30
투명나비,아트고니,일반소설 현대판타지,남자,94,1,1 ,40
지니의신데렐라,민재경,로맨스 현대판타지,남자,1234,10,7 ,40
내친구석호.,김상준.,현대판타지 일반소설,남자,1211828,37381,395 ,40
집으로가는길,꿈다락방,일반소설 로맨스,여자,179,3,3 ,20
Plot:전쟁의시대,1dle0wl,현대판타지 퓨전,남자,64978,947,93 ,40
살인의섬,아리가도두,판타지,남자,13,1,0 ,10
앨리스게임(AliceGame),HJ달센,일반소설 판타지,여자,0,0,0 ,10
나의평범하지않은4차원...,깃팬,로맨스 라이트노벨,남자,2005,13,14 ,20
세이브로드라이프,프롬헬,현대판타지,남자,1670187,43214,149 ,30
왕따의눈에서린세상,뉴비,일반소설 라이트노벨,남자,23843,711,82 ,30
상계무적[E],전혁,무협,남자,6674,95,21 ,50
천사들의전쟁,오삐웅이,판타지 SF,남자,5104,4,44 ,50
무한경쟁던전사회,토이카,현대판타지 퓨전,남자,5954638,182268,355 ,30
컴백홈!,예서니아,추리 라이트노벨,남자,102,3,1 ,30
소울스톤,겨울비,퓨전 현대판타지,남자,302944,7390,48 ,30
두사랑,서른즈음,로맨스 일반소설,남자,0,0,0 ,20
인간삭제,불법의제왕,공포·미스테리 SF,남자,586,2,8 ,20
대한제국사1부-김준호의난,제국시위대,전쟁·밀리터리 대체역사,남자,17008,155,1 ,40
헌팅마스터,꿈팔이소년,현대판타지 퓨전,남자,2371775,65132,185 ,30
997번쨰계약,독도솔로원,퓨전 판타지,남자,324,2,4 ,20
조선노비공주,문나린,로맨스,남자,886,12,33 ,50
TwlightA,지다산,로맨스 판타지,여자,190,8,5 ,10
D.D.D,오모네,추리 공포·미스테리,여자,747,0,8 ,20
ViciousCycle,개이득,판타지 공포·미스테리,남자,849,11,10 ,20
레볼루션(Revolution),장동철,퓨전 전쟁·밀리터리,남자,255,2,4 ,30
Dontem(돈템),복어s,판타지 퓨전,같음,253,0,5 ,20
신성의송곳니,마셜,판타지 현대판타지,여자,1490,23,11 ,20
순이,제나박,로맨스 일반소설,여자,345,3,4 ,20
여왕의천하,EsDeath,퓨전 판타지,남자,35580,467,37 ,20
화이트:사라져버린존재들,에르미온,드라마 SF,여자,44,1,1 ,10
어둠속의길,정종,판타지,남자,9349,16,46 ,40
소꿉친구가기억을잃었다!?,로멜리,라이트노벨,남자,75,0,1 ,10
금지된사랑,hop(e),로맨스,남자,391,1,1 ,50
Code:sinabro!,Milli,일반소설 중·단편,여자,487,13,3 ,10
이방의영웅들,신월(新月),퓨전 판타지,남자,963,1,7 ,20
렐릭티카,스캇007,현대판타지 전쟁·밀리터리,남자,4366,88,0 ,30
판타지닥터,ysdp,판타지 퓨전,남자,695154,19850,0 ,40
MarryChristmas,장미차,로맨스 판타지,여자,53,0,1 ,10
심심할때보는단편집,잉여한,일반소설,남자,832,9,14 ,40
순례자들,up2sun,판타지 드라마,남자,35,0,1 ,20
용사따위정말싫어!,지크렌,판타지,남자,1780,29,13 ,20
페이스오버,쑤짱4,일반소설 SF,남자,116,1,1 ,20
아란이야기,하연오,판타지 퓨전,여자,44,0,1 ,30
전직의거인.,l채병일l,현대판타지 퓨전,남자,566105,15556,23 ,30
전혀평범하지못한나의던전,휘야휘야,라이트노벨 판타지,남자,5088,10,26 ,20
들켜버렸습니다...,시온.,라이트노벨 현대판타지,남자,224,0,3 ,10
아도라여행기,꿈의란,판타지 로맨스,여자,165,1,3 ,20
사랑과이별은아프다.,the라니,로맨스 드라마,여자,9515,1,28 ,30
유난히덥던그해여름,보기좋게,일반소설 로맨스,여자,241,0,1 ,10
무궁화동양빵집,서로지,판타지,여자,1096,8,5 ,20
영세무적,황보세준,무협,남자,32867,999,92 ,50
NewKorea,Kestrel,라이트노벨 전쟁·밀리터리,남자,18682,160,23 ,40
떠오르는태양처럼,소맼,퓨전 현대판타지,남자,75,3,1 ,20
[단편]별이있는곳,伯爵,일반소설,남자,85,0,3 ,30
[단편]별이있는곳,伯爵,일반소설,남자,85,0,3 ,30
魔理神마이신,귀협,무협 판타지,남자,747,2,3 ,30
복수끝에,뫅토,현대판타지 무협,남자,32294,527,36 ,50
정사마정,영술사,무협,남자,335922,12723,255 ,30
황금공자[E],김강현,무협,남자,95003,2189,27 ,30
무당마구,불가불계,스포츠 현대판타지,남자,345336,7032,152 ,40
무당마구,불가불계,스포츠 현대판타지,남자,345336,7032,152 ,40
초보작가의채팅방#몽현의...,삶의유희,중·단편,남자,5077,22,3 ,20
창천의기사,여름사람,판타지 라이트노벨,남자,3202,23,0 ,40
리벤져-복수를갈망하는자,상추상빡,무협 판타지,남자,6214,20,37 ,20
붉은테리아,skytiger,SF 라이트노벨,남자,1939,0,10 ,20
신의사람들,콩다칸,퓨전 팬픽·패러디,남자,0,0,0 ,50
훔쳐보는여자,팥찹쌀떡,로맨스 일반소설,남자,431,0,2 ,30
연애의끝,이육세,로맨스 드라마,여자,803,6,6 ,20
소환학개론,담덕,판타지 현대판타지,남자,2343225,76552,375 ,30
뫼비우스의띠,리에코코,로맨스 현대판타지,여자,226,2,4 ,40
와일드로즈망고,슈프레모,일반소설 로맨스,같음,2299,1,9 ,30
소녀와소년은있었다.,강해원.,로맨스 일반소설,남자,76,0,1 ,20
자폭탐정사무소에어서...,자폭왕,라이트노벨 SF,남자,15840,74,57 ,30
탑을오르는자,헬리르,판타지,남자,298,3,1 ,10
황궁간첩이중생활,야채고로케,판타지 로맨스,남자,1216,3,7 ,20
죽지않는도시,낙엽조심,SF 로맨스,남자,226,3,1 ,20
죽지않는도시,낙엽조심,SF 로맨스,남자,226,3,1 ,20
신의스마트폰,흐트러지다,퓨전 현대판타지,남자,478379,12433,150 ,30
자유롭게!,외돌이,판타지 현대판타지,남자,9930,87,34 ,20
보통의사랑,지제이,일반소설 로맨스,남자,192,7,5 ,30
기생자,미스홍,게임 판타지,남자,198395,7924,368 ,20
돼지군단,은둔유형3,SF 일반소설,남자,5720,41,35 ,40
도깨비,초보칼잡이,현대판타지,남자,6756,42,26 ,40
지구신화(가제),별빛학이,퓨전 판타지,남자,298,1,4 ,30
아모가싯디,K유구,현대판타지 공포·미스테리,여자,57,0,1 ,10
EndlessLuv,솔린.,로맨스,남자,10712,53,30 ,30
영웅의그림자,Toben,현대판타지 추리,남자,123,1,1 ,20
초능력자로살다,윤백현,퓨전 현대판타지,남자,368145,8697,98 ,30
초능력자로살다,윤백현,퓨전 현대판타지,남자,368145,8697,98 ,30
초인전,홍주이,퓨전 현대판타지,남자,17769,274,44 ,40
더예거TheJager,허성환,판타지 현대판타지,남자,226213,4435,46 ,30
너를먹겠다,NZ,판타지 퓨전,남자,24860,839,183 ,30
마음을울리는음악,김현우,팬픽·패러디 현대판타지,남자,351162,7486,52 ,20
RoseofEmpire(제국의장미),에몬,판타지 로맨스,남자,1571,0,3 ,20
너에게묻다,서아E,로맨스 판타지,여자,61,0,1 ,10
아찔하고위험한,서아E,로맨스,남자,136,0,1 ,10
백색의황녀,수비니어,판타지 로맨스,여자,8154,193,41 ,40
'그남자',몽환적,일반소설,남자,152,1,1 ,20
아티카,CheckNam..,게임 퓨전,남자,159,6,2 ,20
더프라이빗집사,슈프레모,일반소설 로맨스,여자,834,1,7 ,30
휘영청달밝은밤에,작가백여우,현대판타지 퓨전,남자,341,1,4 ,20
체드,finalrg,판타지 일반소설,남자,168,0,4 ,20
13번째피,윤재성,판타지 전쟁·밀리터리,남자,203,21,0 ,20
붉은장미와눈물한방울,줄줄이사탕,판타지 퓨전,여자,988,30,10 ,40
둘중하나.,알엔비,공포·미스테리 일반소설,같음,26,1,1 ,50
하고또하고제로,밍교s,로맨스 공포·미스테리,남자,31824,712,41 ,40
도까비,윤정짱,아동소설·동화,여자,452,3,3 ,50
칠흑의노래(Thesongof...,얄달,판타지 BL,남자,62,2,1 ,20
Awaken,셈페르,판타지 SF,같음,44,6,1 ,10
달동네,ye나,중·단편,남자,427,7,2 ,10
초승달의세계,멎꽃,현대판타지 일반소설,여자,33,6,0 ,20
차갑고습한새벽바람처럼,서우림,판타지 현대판타지,남자,163,0,1 ,20
Revenge,nh,BL,여자,6,0,1 ,10
용인(龍人),강철소재,퓨전 판타지,남자,986,10,8 ,10
조선으로간드래곤,rhines,판타지,남자,257,5,1 ,10
판타지로이야기,영소신,판타지 SF,여자,102,5,5 ,20
조선으로간드래곤,rhines,판타지,남자,257,5,1 ,10
실화)내마지막선물을너...,아비엔또,로맨스 시·수필,남자,4269,8,19 ,20
우주의하늘,쭌희,SF 퓨전,남자,87,1,1 ,20
우주의하늘,쭌희,SF 퓨전,남자,87,1,1 ,20
멸망의습곡(LOL소설),챔소,판타지 게임,남자,471,0,5 ,10
팔로우미,환희(歡喜),현대판타지 퓨전,남자,734884,20258,154 ,30
흑응회,金舶,일반소설 대체역사,남자,119903,2068,100 ,50
테르센트연대기~붉은거인,필더,판타지 퓨전,남자,5502,37,23 ,30
테르센트연대기~아카드...,필더,판타지 퓨전,남자,2264,34,19 ,30
亡者café,우아한입술,판타지 일반소설,여자,75,0,2 ,20
리턴홀릭,수민,현대판타지,남자,240814,7194,213 ,40
테르센트연대기~회색빛...,필더,판타지 퓨전,남자,7388,56,47 ,30
테르센트연대기~회색빛...,필더,판타지 퓨전,남자,7388,56,47 ,30
에너라의사자들,금조각,판타지,남자,6086,7,23 ,50
에너라의사자들,금조각,판타지,남자,6086,7,23 ,50
엘리시아스토리,현가은가,판타지 현대판타지,남자,204,0,2 ,10
新퇴령사,찐마녀,현대판타지 공포·미스테리,남자,8084,85,31 ,30
몽[夢],백유야,로맨스 퓨전,남자,1687,40,1 ,50
대마법시대,윤서희,현대판타지 퓨전,같음,211,0,1 ,30
Novel-Wizard편,카땅,라이트노벨 현대판타지,남자,46,0,1 ,20
신까짓거한번해봅시다.,잘되기를,퓨전 판타지,남자,177,1,1 ,10
운명의저편,운명의저편,판타지 로맨스,여자,2373,3,28 ,20
내이상향의세계,요에이드,라이트노벨 판타지,남자,76,0,2 ,20
인류멸종일기,OmegaPoi..,SF 공포·미스테리,남자,18603,215,44 ,40
루나레이드크로니클,AzTa,라이트노벨 판타지,남자,5686,67,33 ,20
하얀죽음,볼고그라드,공포·미스테리 일반소설,남자,0,0,0 ,20
불멸의슬레이어,진시월,현대판타지,남자,254431,5748,245 ,30
판도라이팩트,김영천,현대판타지,남자,23502,536,118 ,40
동방원정기[E],전투망치,판타지 대체역사,남자,7275,289,29 ,40
동방원정기[E],전투망치,판타지 대체역사,남자,7275,289,29 ,40
낭왕전생,신무명,무협,남자,1513593,45538,223 ,30
아빠의축구,네딸아빠,스포츠 퓨전,남자,3409913,81468,237 ,30
TheOmega-AnotherEpisode,OmegaPoi..,SF 전쟁·밀리터리,남자,3707,0,19 ,20
아이들의축구화,디스퀘어드,스포츠 드라마,남자,262,0,1 ,30
오메가의경계,광야로,SF 판타지,남자,0,0,0 ,20
중간을찾아서,갱신,중·단편 일반소설,여자,120,0,1 ,20
힘을먹는소녀,유획,판타지 현대판타지,남자,465,1,5 ,20
신이나타났다!,RDP,판타지 드라마,남자,995,12,5 ,20
천희(天熹)의그랑카르타,네추,게임 현대판타지,남자,366063,9677,144 ,20
레닐하츠연대기,오스카린,판타지,남자,209917,1654,195 ,40
Opticalcubeuser,갈고리곰,퓨전 게임,남자,431552,10978,58 ,30
grace,이꽃지,팬픽·패러디,여자,72,0,1 ,20
개구리마녀,쿠루밍tg,로맨스,남자,0,0,0 ,20
심장비워내기,윤설하린,로맨스 무협,여자,250,2,2 ,40
그낯선여행지에서,바울바울,로맨스 일반소설,남자,0,0,0 ,20
그낯선여행지에서,바울바울,로맨스 일반소설,남자,0,0,0 ,20
추혼,Kids1,퓨전 판타지,남자,1607,0,10 ,40
미스터프라푸치노,봄이온다08,스포츠 일반소설,남자,4405,59,18 ,40
스카,늙어린이,판타지,남자,0,0,0 ,20
포춘리바이어던,백사향,판타지 현대판타지,남자,757648,19052,102 ,30
베부동이,베부,퓨전,남자,0,0,0 ,50
귀찮은게세상에서가장싫...,CeRamic,라이트노벨 판타지,남자,137,1,1 ,10
남극소녀,적월소나타,로맨스 현대판타지,남자,28329,203,54 ,40
암호화된문서,청청루,현대판타지 라이트노벨,남자,125,0,1 ,20
바람의탑바에투르나,카라노르,판타지,남자,515,3,6 ,40
SMF,쿠아유,판타지 SF,남자,179,1,2 ,10
더다크니스(TheDarkness),꽃피리,판타지 로맨스,여자,1672,5,11 ,30
너오늘내꺼다,가밍,로맨스,여자,160,0,1 ,10
Common?,wryaaaaa..,판타지,남자,127,1,2 ,10
무인도의일반상식,MSDS,SF 공포·미스테리,남자,856,6,2 ,40
淸魔,라족,무협 일반소설,남자,418,1,1 ,50
그섬,밝은스텔라,일반소설 드라마,남자,20441,457,56 ,40
테키른아카데미,정린,판타지,여자,336,7,7 ,10
